Timestamp,Level,Message
2024-02-27 08:25:46,INFO,State: Waiting for yes and conditions met
2024-02-27 08:25:46,INFO,Buy order placed...
2024-02-27 08:25:46,INFO,Waiting for action...
2024-02-27 08:25:46,INFO,Yes order executed...
2024-02-27 08:25:48,INFO,State: Waiting for action
2024-02-27 08:25:49,INFO,State: Waiting for action
2024-02-27 08:25:50,INFO,State: Waiting for action
2024-02-27 08:25:51,INFO,State: Waiting for action
2024-02-27 08:25:52,INFO,State: Waiting for action
2024-02-27 08:25:53,INFO,State: Waiting for action
2024-02-27 08:25:54,INFO,State: Waiting for action
2024-02-27 08:25:55,INFO,State: Waiting for action
2024-02-27 08:25:56,INFO,State: Waiting for action
2024-02-27 08:25:57,INFO,State: Waiting for action
2024-02-27 08:25:58,INFO,State: Waiting for action
2024-02-27 08:25:59,INFO,State: Waiting for action
2024-02-27 08:26:00,INFO,State: Waiting for action
2024-02-27 08:26:01,INFO,State: Waiting for action
2024-02-27 08:26:02,INFO,State: Waiting for action
2024-02-27 08:26:03,INFO,State: Waiting for action
2024-02-27 08:26:04,INFO,State: Waiting for action
2024-02-27 08:26:05,INFO,State: Waiting for action
2024-02-27 08:26:06,INFO,State: Waiting for action
2024-02-27 08:26:07,INFO,State: Waiting for action
2024-02-27 08:26:08,INFO,State: Waiting for action
2024-02-27 08:26:09,INFO,State: Waiting for action
2024-02-27 08:26:10,INFO,State: Waiting for action
2024-02-27 08:26:11,INFO,State: Waiting for action
2024-02-27 08:26:12,INFO,State: Waiting for action
2024-02-27 08:26:13,INFO,State: Waiting for action
2024-02-27 08:26:14,INFO,State: Waiting for action
2024-02-27 08:26:15,INFO,State: Waiting for action
2024-02-27 08:26:16,INFO,State: Waiting for action
2024-02-27 08:26:17,INFO,State: Waiting for action
2024-02-27 08:26:18,INFO,State: Waiting for action
2024-02-27 08:26:19,INFO,State: Waiting for action
2024-02-27 08:26:20,INFO,State: Waiting for action
2024-02-27 08:26:21,INFO,State: Waiting for action
2024-02-27 08:26:22,INFO,State: Waiting for action
2024-02-27 08:26:23,INFO,State: Waiting for action
2024-02-27 08:26:24,INFO,State: Waiting for action
2024-02-27 08:26:25,INFO,State: Waiting for action
2024-02-27 08:26:26,INFO,State: Waiting for action
2024-02-27 08:26:27,INFO,State: Waiting for action
2024-02-27 08:26:28,INFO,State: Waiting for action
2024-02-27 08:26:29,INFO,State: Waiting for action
2024-02-27 08:26:30,INFO,State: Waiting for action
2024-02-27 08:26:31,INFO,State: Waiting for action
2024-02-27 08:26:32,INFO,State: Waiting for action
