Label,Timestamp,Value,Difference
YES,2023-12-20 09:35:00,425.8,
seven,2023-12-20 09:35:00,455.4,
NO,2023-12-20 09:40:00,429.01250000000005,-3.212500000000034
RED,2023-12-20 09:45:00,409.58750000000003,
YES,2023-12-20 10:35:00,362.5,
NO,2023-12-20 10:25:00,368.28749999999997,17.512500000000045
RED,2023-12-20 10:30:00,360.45,
YES,2023-12-20 12:00:00,364.9,
