Label,Timestamp,Value,Difference
YES,2024-02-23 11:05:00,492.15,
seven,2024-02-23 11:05:00,516.75,
seven,2024-02-23 11:05:00,516.75,
NO,2024-02-23 11:15:00,473.49,13.409999999999968
YES,2024-02-23 11:40:00,475.55,
NO,2024-02-23 11:30:00,471.1,24.25
RED,2024-02-23 11:35:00,471.11,
YES,2024-02-23 12:25:00,457.7,
seven,2024-02-23 12:25:00,482.95,
seven,2024-02-23 12:25:00,482.95,
NO,2024-02-23 13:05:00,468.22,2.6299999999999955
RED,2024-02-23 13:10:00,461.39,
